action_type,activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,modality,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
,Inhibition < 50% @ 10 uM and thus dose-reponse curve not measured,7679268,[],CHEMBL1909091,DRUGMATRIX: Adrenergic beta1 radioligand binding (ligand: [125I] Cyanopindolol),B,,,BAO_0000190,BAO_0000249,cell membrane format,CN(C)CCOC(c1ccccc1)c1ccccc1,,,CHEMBL1909046,,,,,CHEMBL657,DIPHENHYDRAMINE,CHEMBL657,,0,,1539706,,15,0,,Not active,IC50,,,,CHEMBL213,Homo sapiens,Beta-1 adrenergic receptor,9606,Not Active,,IC50,,,,
,Inhibition < 50% @ 10 uM and thus dose-reponse curve not measured,7679847,[],CHEMBL1909091,DRUGMATRIX: Adrenergic beta1 radioligand binding (ligand: [125I] Cyanopindolol),B,,,BAO_0000190,BAO_0000249,cell membrane format,CN(C)[C@@H]1C(O)=C(C(N)=O)C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(O)ccc(Cl)c4[C@@](C)(O)[C@H]3C[C@@H]12,,,CHEMBL1909046,,,,,CHEMBL404520,CHLORTETRACYCLINE,CHEMBL404520,,0,,1539608,,15,0,,Not active,IC50,,,,CHEMBL213,Homo sapiens,Beta-1 adrenergic receptor,9606,Not Active,,IC50,,,,
,Inhibition < 50% @ 10 uM and thus dose-reponse curve not measured,7679992,[],CHEMBL1909091,DRUGMATRIX: Adrenergic beta1 radioligand binding (ligand: [125I] Cyanopindolol),B,,,BAO_0000190,BAO_0000249,cell membrane format,Cc1cc(C2CCCCC2)n(O)c(=O)c1,,,CHEMBL1909046,,,,,CHEMBL1413,CICLOPIROX,CHEMBL1413,,0,,1539616,,15,0,,Not active,IC50,,,,CHEMBL213,Homo sapiens,Beta-1 adrenergic receptor,9606,Not Active,,IC50,,,,
,Inhibition < 50% @ 10 uM and thus dose-reponse curve not measured,7680078,[],CHEMBL1909091,DRUGMATRIX: Adrenergic beta1 radioligand binding (ligand: [125I] Cyanopindolol),B,,,BAO_0000190,BAO_0000249,cell membrane format,O=C(O)c1cn(C2CC2)c2cc(N3CCNCC3)c(F)cc2c1=O,,,CHEMBL1909046,,,,,CHEMBL8,CIPROFLOXACIN,CHEMBL8,,0,,1539624,,15,0,,Not active,IC50,,,,CHEMBL213,Homo sapiens,Beta-1 adrenergic receptor,9606,Not Active,,IC50,,,,
,Inhibition < 50% @ 10 uM and thus dose-reponse curve not measured,7680160,[],CHEMBL1909091,DRUGMATRIX: Adrenergic beta1 radioligand binding (ligand: [125I] Cyanopindolol),B,,,BAO_0000190,BAO_0000249,cell membrane format,CN1CCC[C@@H]1CCO[C@](C)(c1ccccc1)c1ccc(Cl)cc1,,,CHEMBL1909046,,,,,CHEMBL1626,CLEMASTINE,CHEMBL1626,,0,,1539632,,15,0,,Not active,IC50,,,,CHEMBL213,Homo sapiens,Beta-1 adrenergic receptor,9606,Not Active,,IC50,,,,
,Inhibition < 50% @ 10 uM and thus dose-reponse curve not measured,7680343,[],CHEMBL1909091,DRUGMATRIX: Adrenergic beta1 radioligand binding (ligand: [125I] Cyanopindolol),B,,,BAO_0000190,BAO_0000249,cell membrane format,Clc1cccc(Cl)c1NC1=NCCN1,,,CHEMBL1909046,,,,,CHEMBL134,CLONIDINE,CHEMBL134,,0,,1539641,,15,0,,Not active,IC50,,,,CHEMBL213,Homo sapiens,Beta-1 adrenergic receptor,9606,Not Active,,IC50,,,,
,Inhibition < 50% @ 10 uM and thus dose-reponse curve not measured,7680962,[],CHEMBL1909091,DRUGMATRIX: Adrenergic beta1 radioligand binding (ligand: [125I] Cyanopindolol),B,,,BAO_0000190,BAO_0000249,cell membrane format,Cc1ccccc1N1CCN(CCc2nnc3n2CCCC3)CC1,,,CHEMBL1909046,,,,,CHEMBL1201216,DAPIPRAZOLE,CHEMBL1201216,,0,,1539674,,15,0,,Not active,IC50,,,,CHEMBL213,Homo sapiens,Beta-1 adrenergic receptor,9606,Not Active,,IC50,,,,
,Inhibition < 50% @ 10 uM and thus dose-reponse curve not measured,7681051,[],CHEMBL1909091,DRUGMATRIX: Adrenergic beta1 radioligand binding (ligand: [125I] Cyanopindolol),B,,,BAO_0000190,BAO_0000249,cell membrane format,CCN[C@@H](C)Cc1cccc(C(F)(F)F)c1,,,CHEMBL1909046,,,,,CHEMBL248702,DEXFENFLURAMINE,CHEMBL248702,,0,,1539682,,15,0,,Not active,IC50,,,,CHEMBL213,Homo sapiens,Beta-1 adrenergic receptor,9606,Not Active,,IC50,,,,
,Inhibition < 50% @ 10 uM and thus dose-reponse curve not measured,7681189,[],CHEMBL1909091,DRUGMATRIX: Adrenergic beta1 radioligand binding (ligand: [125I] Cyanopindolol),B,,,BAO_0000190,BAO_0000249,cell membrane format,O=C(O)Cc1ccccc1Nc1c(Cl)cccc1Cl,,,CHEMBL1909046,,,,,CHEMBL139,DICLOFENAC,CHEMBL139,,0,,1539690,,15,0,,Not active,IC50,,,,CHEMBL213,Homo sapiens,Beta-1 adrenergic receptor,9606,Not Active,,IC50,,,,
,Inhibition < 50% @ 10 uM and thus dose-reponse curve not measured,7681597,[],CHEMBL1909091,DRUGMATRIX: Adrenergic beta1 radioligand binding (ligand: [125I] Cyanopindolol),B,,,BAO_0000190,BAO_0000249,cell membrane format,C[C@H]1O[C@@H](n2cc(F)c(=O)[nH]c2=O)[C@H](O)[C@@H]1O,,,CHEMBL1909046,,,,,CHEMBL1130,DOXIFLURIDINE,CHEMBL1130,,0,,1539717,,15,0,,Not active,IC50,,,,CHEMBL213,Homo sapiens,Beta-1 adrenergic receptor,9606,Not Active,,IC50,,,,
,Inhibition < 50% @ 10 uM and thus dose-reponse curve not measured,7681715,[],CHEMBL1909091,DRUGMATRIX: Adrenergic beta1 radioligand binding (ligand: [125I] Cyanopindolol),B,,,BAO_0000190,BAO_0000249,cell membrane format,Oc1ccccc1O,,,CHEMBL1909046,,,,,CHEMBL280998,CATECHOL,CHEMBL280998,,0,,1539592,,15,0,,Not active,IC50,,,,CHEMBL213,Homo sapiens,Beta-1 adrenergic receptor,9606,Not Active,,IC50,,,,
,Inhibition < 50% @ 10 uM and thus dose-reponse curve not measured,7681809,[],CHEMBL1909091,DRUGMATRIX: Adrenergic beta1 radioligand binding (ligand: [125I] Cyanopindolol),B,,,BAO_0000190,BAO_0000249,cell membrane format,O=C(O)CCCc1ccc(N(CCCl)CCCl)cc1,,,CHEMBL1909046,,,,,CHEMBL515,CHLORAMBUCIL,CHEMBL515,,0,,1539600,,15,0,,Not active,IC50,,,,CHEMBL213,Homo sapiens,Beta-1 adrenergic receptor,9606,Not Active,,IC50,,,,
,,7682447,[],CHEMBL1909091,DRUGMATRIX: Adrenergic beta1 radioligand binding (ligand: [125I] Cyanopindolol),B,,,BAO_0000190,BAO_0000249,cell membrane format,CC(C)(C)NCC(O)c1cc(Cl)c(N)c(Cl)c1,,,CHEMBL1909046,,,"{'bei': '24.97', 'le': '0.56', 'lle': '3.92', 'sei': '11.88'}",,CHEMBL49080,CLENBUTEROL,CHEMBL49080,6.92,0,http://www.openphacts.org/units/Nanomolar,1539633,=,15,1,=,,IC50,nM,,120.0,CHEMBL213,Homo sapiens,Beta-1 adrenergic receptor,9606,,,IC50,uM,UO_0000065,,0.12
,Inhibition < 50% @ 10 uM and thus dose-reponse curve not measured,7682659,[],CHEMBL1909091,DRUGMATRIX: Adrenergic beta1 radioligand binding (ligand: [125I] Cyanopindolol),B,,,BAO_0000190,BAO_0000249,cell membrane format,C=C(C)[C@@H]1[C@H]2OC(=O)[C@@H]1[C@]1(O)C[C@H]3O[C@]34C(=O)O[C@H]2[C@]14C,,,CHEMBL1909046,,,,,CHEMBL47244,PICROTOXININ,CHEMBL47244,,0,,1539650,,15,0,,Not active,IC50,,,,CHEMBL213,Homo sapiens,Beta-1 adrenergic receptor,9606,Not Active,,IC50,,,,
,Inhibition < 50% @ 10 uM and thus dose-reponse curve not measured,7682796,[],CHEMBL1909091,DRUGMATRIX: Adrenergic beta1 radioligand binding (ligand: [125I] Cyanopindolol),B,,,BAO_0000190,BAO_0000249,cell membrane format,CC=CC(=O)N(CC)c1ccccc1C,,,CHEMBL1909046,,,,,CHEMBL3183440,,CHEMBL3183440,,0,,1539658,,15,0,,Not active,IC50,,,,CHEMBL213,Homo sapiens,Beta-1 adrenergic receptor,9606,Not Active,,IC50,,,,
,Inhibition < 50% @ 10 uM and thus dose-reponse curve not measured,7682873,[],CHEMBL1909091,DRUGMATRIX: Adrenergic beta1 radioligand binding (ligand: [125I] Cyanopindolol),B,,,BAO_0000190,BAO_0000249,cell membrane format,Nc1nc(N)nc(NC2CC2)n1,,,CHEMBL1909046,,,,,CHEMBL1231107,CYROMAZINE,CHEMBL1231107,,0,,1539666,,15,0,,Not active,IC50,,,,CHEMBL213,Homo sapiens,Beta-1 adrenergic receptor,9606,Not Active,,IC50,,,,
,Inhibition < 50% @ 10 uM and thus dose-reponse curve not measured,7683523,[],CHEMBL1909091,DRUGMATRIX: Adrenergic beta1 radioligand binding (ligand: [125I] Cyanopindolol),B,,,BAO_0000190,BAO_0000249,cell membrane format,C[C@H]1O[C@@H](O[C@H]2[C@@H](O)C[C@H](O[C@H]3[C@@H](O)C[C@H](O[C@H]4CC[C@@]5(C)[C@H](CC[C@@H]6[C@@H]5CC[C@]5(C)[C@@H](C7=CC(=O)OC7)CC[C@]65O)C4)O[C@@H]3C)O[C@@H]2C)C[C@H](O)[C@@H]1O,,,CHEMBL1909046,,,,,CHEMBL254219,DIGITOXIN,CHEMBL254219,,0,,1539699,,15,0,,Not active,IC50,,,,CHEMBL213,Homo sapiens,Beta-1 adrenergic receptor,9606,Not Active,,IC50,,,,
,Inhibition < 50% @ 10 uM and thus dose-reponse curve not measured,7683577,[],CHEMBL1909091,DRUGMATRIX: Adrenergic beta1 radioligand binding (ligand: [125I] Cyanopindolol),B,,,BAO_0000190,BAO_0000249,cell membrane format,OC(CCCN1CCCCC1)(c1ccccc1)c1ccccc1,,,CHEMBL1909046,,,,,CHEMBL936,DIPHENIDOL,CHEMBL936,,0,,1539707,,15,0,,Not active,IC50,,,,CHEMBL213,Homo sapiens,Beta-1 adrenergic receptor,9606,Not Active,,IC50,,,,
,Inhibition < 50% @ 10 uM and thus dose-reponse curve not measured,7683764,[],CHEMBL1909091,DRUGMATRIX: Adrenergic beta1 radioligand binding (ligand: [125I] Cyanopindolol),B,,,BAO_0000190,BAO_0000249,cell membrane format,COc1cc2nc(N3CCN(C(=O)C4COc5ccccc5O4)CC3)nc(N)c2cc1OC,,,CHEMBL1909046,,,,,CHEMBL707,DOXAZOSIN,CHEMBL707,,0,,1539715,,15,0,,Not active,IC50,,,,CHEMBL213,Homo sapiens,Beta-1 adrenergic receptor,9606,Not Active,,IC50,,,,
,Inhibition < 50% @ 10 uM and thus dose-reponse curve not measured,7684149,[],CHEMBL1909091,DRUGMATRIX: Adrenergic beta1 radioligand binding (ligand: [125I] Cyanopindolol),B,,,BAO_0000190,BAO_0000249,cell membrane format,NS(=O)(=O)c1cc(C2(O)NC(=O)c3ccccc32)ccc1Cl,,,CHEMBL1909046,,,,,CHEMBL1055,CHLORTHALIDONE,CHEMBL1055,,0,,1539609,,15,0,,Not active,IC50,,,,CHEMBL213,Homo sapiens,Beta-1 adrenergic receptor,9606,Not Active,,IC50,,,,
,Inhibition < 50% @ 10 uM and thus dose-reponse curve not measured,7684293,[],CHEMBL1909091,DRUGMATRIX: Adrenergic beta1 radioligand binding (ligand: [125I] Cyanopindolol),B,,,BAO_0000190,BAO_0000249,cell membrane format,CC1(COc2ccc(CC3SC(=O)NC3=O)cc2)CCCCC1,,,CHEMBL1909046,,,,,CHEMBL7002,CIGLITAZONE,CHEMBL7002,,0,,1539617,,15,0,,Not active,IC50,,,,CHEMBL213,Homo sapiens,Beta-1 adrenergic receptor,9606,Not Active,,IC50,,,,
,Inhibition < 50% @ 10 uM and thus dose-reponse curve not measured,7684387,[],CHEMBL1909091,DRUGMATRIX: Adrenergic beta1 radioligand binding (ligand: [125I] Cyanopindolol),B,,,BAO_0000190,BAO_0000249,cell membrane format,COc1cc(N)c(Cl)cc1C(=O)NC1CCN(CCCOc2ccc(F)cc2)CC1OC,,,CHEMBL1909046,,,,,CHEMBL1729,CISAPRIDE,CHEMBL1729,,0,,1539625,,15,0,,Not active,IC50,,,,CHEMBL213,Homo sapiens,Beta-1 adrenergic receptor,9606,Not Active,,IC50,,,,
